,0,1,2,3,4,5,6
679,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_24_798.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_24_798.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_24_798.jpg,0.6495144,0.0,0.0,10.4655
680,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_12_149.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_12_149.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_12_149.jpg,-0.4227357,0.0,0.0,14.87999
681,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_19_448.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_19_448.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_19_448.jpg,-0.987558,0.0,0.0,8.965972
682,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_08_060.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_08_060.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_08_060.jpg,0.3579099,0.0,0.0,9.104047
683,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_49_843.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_49_843.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_49_843.jpg,0.4384632,0.0,0.0,9.230915
684,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_56_35_434.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_56_35_434.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_56_35_434.jpg,-0.4946082,0.0,0.0,8.343062
685,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_21_638.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_21_638.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_21_638.jpg,0.3024175,0.0,0.0,15.73926
686,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_25_547.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_25_547.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_25_547.jpg,-0.6304277,0.0,0.0,6.700394
687,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_42_932.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_42_932.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_42_932.jpg,-0.0213609,0.0,0.0,14.05608
688,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_14_614.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_14_614.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_14_614.jpg,0.3209649,0.0,0.0,12.42455
689,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_46_927.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_46_927.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_46_927.jpg,0.3167355,0.0,0.0,13.81626
690,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_57_29_210.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_57_29_210.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_57_29_210.jpg,-0.3472506,0.0,0.0,14.18424
691,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_30_820.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_30_820.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_30_820.jpg,0.4437054,0.0,0.0,7.579937
692,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_05_495.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_05_495.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_05_495.jpg,0.3226959,0.0,0.0,8.72687
693,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_19_903.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_19_903.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_19_903.jpg,-0.1521336,0.0,0.0,18.65338
694,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_56_34_035.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_56_34_035.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_56_34_035.jpg,-0.6323841,0.0,0.0,10.00465
695,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_49_328.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_49_328.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_49_328.jpg,0.3176595,0.0,0.0,10.28004
696,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_57_48_999.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_57_48_999.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_57_48_999.jpg,-0.1702386,0.0,0.0,15.20581
697,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_13_169.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_13_169.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_13_169.jpg,0.4653293,0.5346706,0.0,10.0851
698,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_14_935.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_14_935.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_14_935.jpg,0.02173346,0.0,0.0,11.98368
699,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_57_51_821.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_57_51_821.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_57_51_821.jpg,-0.428676,0.0,0.0,17.31157
700,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_27_416.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_27_416.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_27_416.jpg,0.6368355,0.0,0.0,11.96761
701,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_48_251.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_48_251.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_48_251.jpg,0.3959502,0.0,0.0,11.31661
702,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_53_725.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_53_725.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_53_725.jpg,0.07531416,0.0,0.0,10.52259
703,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_10_424.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_10_424.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_10_424.jpg,0.4597851,0.0,0.0,7.454072
704,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_32_943.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_32_943.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_32_943.jpg,0.4172037,0.2800642,0.0,19.52749
705,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_01_761.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_01_761.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_01_761.jpg,-0.2860467,0.0,0.0,11.79211
706,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_06_720.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_06_720.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_06_720.jpg,0.4823067,0.0,0.0,7.209019
707,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_07_369.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_07_369.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_07_369.jpg,-0.1722144,0.0,0.0,14.6233
708,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_20_292.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_20_292.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_20_292.jpg,0.1594305,0.0,0.0,15.28091
709,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_18_510.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_18_510.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_18_510.jpg,-0.1281642,0.0,0.0,21.78094
710,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_27_986.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_27_986.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_27_986.jpg,-0.3082239,0.3691006,0.0,9.333467
711,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_19_239.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_19_239.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_19_239.jpg,-0.3610938,0.0,0.0,9.467573
712,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_42_093.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_42_093.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_42_093.jpg,-0.4695303,0.0,0.0,9.911954
713,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_50_600.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_50_600.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_50_600.jpg,-0.3225141,0.0,0.0,13.67319
714,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_05_898.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_05_898.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_05_898.jpg,-0.2456743,0.0,0.0,11.03897
715,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_10_968.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_10_968.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_10_968.jpg,0.03716376,0.0,0.0,20.96087
716,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_57_01_317.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_57_01_317.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_57_01_317.jpg,-0.04005989,0.0,0.0,14.28404
717,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_07_909.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_07_909.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_07_909.jpg,-0.3248034,0.0,0.0,12.68647
718,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_29_683.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_29_683.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_29_683.jpg,0.1727364,0.0,0.0,17.96684
719,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_51_999.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_51_999.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_51_999.jpg,0.01330355,0.0,0.0,7.228778
720,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_44_677.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_44_677.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_44_677.jpg,0.3445869,0.0,0.0,18.07362
721,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_06_427.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_06_427.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_06_427.jpg,0.0473172,0.0,0.0,13.01015
722,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_24_278.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_24_278.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_24_278.jpg,0.2219058,0.0,0.0,11.29673
723,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_07_204.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_07_204.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_07_204.jpg,0.3048963,0.0,0.0,6.811522
724,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_56_36_316.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_56_36_316.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_56_36_316.jpg,-0.4474164,0.0,0.0,7.378572
725,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_56_35_047.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_56_35_047.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_56_35_047.jpg,-0.006458938,0.0,0.0,8.821984
726,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_56_39_285.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_56_39_285.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_56_39_285.jpg,-0.3062499,0.0,0.0,9.40873
727,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_29_545.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_29_545.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_29_545.jpg,0.4951913,0.0,0.0,8.83242
728,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_57_27_339.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_57_27_339.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_57_27_339.jpg,-0.3130728,0.0,0.0,17.95225
729,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_00_298.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_00_298.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_00_298.jpg,0.3394569,0.0,0.0,9.603702
730,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_46_605.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_46_605.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_46_605.jpg,-0.4864788,0.0,0.0,5.480607
731,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_28_685.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_28_685.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_28_685.jpg,-0.3511317,0.0,0.0,14.50224
732,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_27_851.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_27_851.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_27_851.jpg,-0.3291459,0.0,0.0,16.04877
733,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_42_195.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_42_195.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_42_195.jpg,-0.7791363,0.0,0.0,9.652452
734,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_56_839.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_56_839.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_56_839.jpg,0.6268782,0.0,0.0,19.09679
735,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_26_819.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_26_819.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_26_819.jpg,0.286794,0.0,0.0,8.075136
736,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_39_791.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_39_791.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_39_791.jpg,0.6208857,0.0,0.0,10.35026
737,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_49_399.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_49_399.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_49_399.jpg,0.7972134,0.0,0.0,16.68707
738,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_07_955.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_07_955.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_07_955.jpg,-0.3082284,0.0,0.0,13.19078
739,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_53_429.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_53_429.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_53_429.jpg,0.01701421,0.0,0.0,24.32145
740,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_25_335.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_25_335.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_25_335.jpg,-0.6348453,0.0,0.0,6.971518
741,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_28_619.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_28_619.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_28_619.jpg,-0.3165012,0.0,0.0,8.158181
742,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_22_299.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_22_299.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_22_299.jpg,0.3504228,0.0,0.0,14.54327
743,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_38_866.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_38_866.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_38_866.jpg,0.4751889,0.0,0.0,12.58966
744,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_24_691.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_24_691.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_24_691.jpg,0.3273399,0.0,0.0,10.7528
745,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_54_674.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_54_674.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_54_674.jpg,-0.6514457,0.0,0.0,8.390305
746,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_47_522.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_47_522.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_47_522.jpg,-0.7689222,0.0,0.0,4.712849
747,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_56_49_663.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_56_49_663.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_56_49_663.jpg,-0.3468677,0.1156962,0.0,11.09733
748,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_56_44_599.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_56_44_599.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_56_44_599.jpg,-0.485583,0.0,0.0,14.86135
749,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_47_428.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_47_428.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_47_428.jpg,-0.1866418,0.0,0.0,9.726295
750,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_01_956.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_01_956.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_01_956.jpg,0.3024237,0.0,0.0,24.53885
751,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_57_33_815.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_57_33_815.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_57_33_815.jpg,-0.2834623,0.0,0.0,14.54879
752,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_32_152.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_32_152.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_32_152.jpg,-0.5429283,0.0,0.0,12.94121
753,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_15_662.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_15_662.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_15_662.jpg,0.3114837,0.0,0.0,16.48676
754,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_26_981.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_26_981.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_26_981.jpg,-1.0,0.0,0.0,5.353764
755,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_50_293.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_50_293.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_50_293.jpg,-0.01877275,0.0,0.0,20.19933
756,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_10_280.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_10_280.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_10_280.jpg,-0.4540566,0.0,0.0,14.7064
757,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_35_746.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_35_746.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_35_746.jpg,0.624855,0.0,0.0,18.02021
758,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_24_874.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_24_874.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_24_874.jpg,0.6127293,0.0,0.0,22.31915
759,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_30_255.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_30_255.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_30_255.jpg,0.4576719,0.0,0.0,22.92735
760,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_59_337.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_59_337.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_59_337.jpg,0.6746074,0.0,0.0,7.109486
761,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_59_010.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_59_010.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_59_010.jpg,0.6827064,0.0,0.0,7.541612
762,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_31_960.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_31_960.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_31_960.jpg,-0.3207372,0.0,0.0,24.2002
763,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_12_277.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_12_277.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_12_277.jpg,-0.1963446,0.0,0.0,17.48132
764,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_03_857.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_03_857.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_03_857.jpg,0.3480903,0.0,0.0,11.20709
765,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_57_11_706.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_57_11_706.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_57_11_706.jpg,-0.4029219,0.0,0.0,27.35663
766,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_56_34_730.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_56_34_730.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_56_34_730.jpg,-0.3331434,0.0,0.0,9.242197
767,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_32_263.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_32_263.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_32_263.jpg,-0.1967094,0.0,0.0,12.91694
768,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_23_859.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_23_859.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_23_859.jpg,0.3083268,0.0,0.0,23.13573
769,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_50_703.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_50_703.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_50_703.jpg,0.4178043,0.0,0.0,8.354465
770,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_31_623.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_31_623.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_31_623.jpg,0.159753,0.0,0.0,19.13727
